power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
19.93 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.13 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
20.13 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
20.61 W, 19 MiB, 0 %, 0 %
53.30 W, 80 MiB, 0 %, 0 %
59.81 W, 80 MiB, 1 %, 0 %
60.97 W, 80 MiB, 0 %, 0 %
61.17 W, 80 MiB, 0 %, 0 %
62.32 W, 147 MiB, 5 %, 0 %
61.55 W, 147 MiB, 5 %, 0 %
63.56 W, 147 MiB, 1 %, 0 %
64.63 W, 147 MiB, 10 %, 5 %
69.92 W, 147 MiB, 10 %, 5 %
82.86 W, 147 MiB, 14 %, 7 %
70.38 W, 147 MiB, 14 %, 7 %
86.41 W, 147 MiB, 32 %, 17 %
77.77 W, 147 MiB, 48 %, 25 %
82.48 W, 147 MiB, 48 %, 25 %
69.90 W, 147 MiB, 32 %, 16 %
85.54 W, 147 MiB, 32 %, 16 %
73.18 W, 147 MiB, 35 %, 18 %
86.98 W, 147 MiB, 32 %, 16 %
80.66 W, 147 MiB, 32 %, 16 %
72.12 W, 147 MiB, 32 %, 16 %
84.89 W, 147 MiB, 32 %, 16 %
71.06 W, 147 MiB, 35 %, 18 %
85.54 W, 147 MiB, 35 %, 18 %
75.28 W, 147 MiB, 32 %, 17 %
78.54 W, 148 MiB, 28 %, 14 %
78.44 W, 148 MiB, 28 %, 14 %
76.90 W, 148 MiB, 25 %, 11 %
77.96 W, 148 MiB, 25 %, 11 %
75.65 W, 148 MiB, 35 %, 16 %
77.29 W, 148 MiB, 27 %, 12 %
76.90 W, 148 MiB, 27 %, 12 %
74.34 W, 149 MiB, 39 %, 18 %
78.15 W, 149 MiB, 39 %, 18 %
77.09 W, 149 MiB, 26 %, 12 %
75.76 W, 149 MiB, 28 %, 12 %
75.76 W, 149 MiB, 28 %, 12 %
74.63 W, 149 MiB, 31 %, 13 %
73.95 W, 149 MiB, 31 %, 13 %
72.89 W, 149 MiB, 27 %, 11 %
71.83 W, 149 MiB, 27 %, 11 %
75.01 W, 149 MiB, 27 %, 11 %
73.18 W, 149 MiB, 29 %, 11 %
71.33 W, 150 MiB, 29 %, 11 %
72.60 W, 150 MiB, 25 %, 10 %
71.06 W, 150 MiB, 25 %, 10 %
71.06 W, 151 MiB, 25 %, 9 %
69.72 W, 151 MiB, 27 %, 9 %
69.13 W, 151 MiB, 27 %, 9 %
69.80 W, 151 MiB, 24 %, 8 %
70.77 W, 151 MiB, 24 %, 8 %
70.48 W, 147 MiB, 28 %, 9 %
68.76 W, 151 MiB, 24 %, 8 %
70.11 W, 151 MiB, 24 %, 8 %
70.67 W, 151 MiB, 23 %, 7 %
71.35 W, 151 MiB, 23 %, 7 %
71.06 W, 151 MiB, 28 %, 9 %
68.37 W, 151 MiB, 25 %, 8 %
71.25 W, 151 MiB, 25 %, 8 %
70.67 W, 151 MiB, 27 %, 9 %
70.58 W, 151 MiB, 27 %, 9 %
68.18 W, 151 MiB, 28 %, 9 %
70.96 W, 151 MiB, 28 %, 9 %
63.76 W, 147 MiB, 23 %, 8 %
61.55 W, 147 MiB, 4 %, 1 %
7.97864294052124
