power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.32 W, 6 MiB, 0 %, 0 %
21.19 W, 17 MiB, 0 %, 0 %
20.42 W, 17 MiB, 0 %, 0 %
20.13 W, 17 MiB, 0 %, 0 %
20.23 W, 17 MiB, 0 %, 0 %
20.22 W, 17 MiB, 0 %, 0 %
20.42 W, 17 MiB, 0 %, 0 %
20.22 W, 17 MiB, 0 %, 0 %
20.03 W, 17 MiB, 0 %, 0 %
20.12 W, 17 MiB, 0 %, 0 %
20.13 W, 17 MiB, 0 %, 0 %
20.03 W, 17 MiB, 0 %, 0 %
20.13 W, 19 MiB, 0 %, 0 %
75.29 W, 593 MiB, 0 %, 0 %
134.57 W, 593 MiB, 49 %, 31 %
141.62 W, 593 MiB, 100 %, 97 %
98.63 W, 593 MiB, 100 %, 97 %
112.76 W, 593 MiB, 54 %, 37 %
137.80 W, 593 MiB, 54 %, 37 %
142.05 W, 593 MiB, 100 %, 97 %
120.88 W, 593 MiB, 100 %, 97 %
142.44 W, 593 MiB, 97 %, 79 %
144.72 W, 593 MiB, 100 %, 97 %
119.85 W, 593 MiB, 100 %, 97 %
142.81 W, 593 MiB, 97 %, 79 %
146.74 W, 593 MiB, 97 %, 79 %
112.60 W, 593 MiB, 100 %, 97 %
144.54 W, 593 MiB, 97 %, 79 %
148.67 W, 593 MiB, 97 %, 79 %
118.02 W, 593 MiB, 100 %, 96 %
144.93 W, 593 MiB, 100 %, 96 %
151.67 W, 593 MiB, 97 %, 79 %
142.60 W, 593 MiB, 98 %, 86 %
147.15 W, 593 MiB, 98 %, 86 %
154.93 W, 593 MiB, 98 %, 89 %
151.56 W, 593 MiB, 98 %, 89 %
149.17 W, 593 MiB, 97 %, 79 %
157.32 W, 593 MiB, 97 %, 79 %
157.63 W, 593 MiB, 100 %, 97 %
148.14 W, 593 MiB, 97 %, 79 %
160.21 W, 593 MiB, 97 %, 79 %
161.61 W, 593 MiB, 100 %, 97 %
139.17 W, 593 MiB, 100 %, 97 %
146.85 W, 593 MiB, 97 %, 79 %
148.19 W, 593 MiB, 100 %, 96 %
147.90 W, 593 MiB, 100 %, 96 %
148.09 W, 593 MiB, 100 %, 96 %
148.38 W, 593 MiB, 100 %, 96 %
136.60 W, 593 MiB, 97 %, 80 %
146.46 W, 593 MiB, 97 %, 80 %
147.90 W, 593 MiB, 100 %, 94 %
148.00 W, 593 MiB, 100 %, 96 %
148.09 W, 593 MiB, 100 %, 96 %
148.29 W, 593 MiB, 100 %, 96 %
136.60 W, 593 MiB, 100 %, 96 %
146.27 W, 593 MiB, 97 %, 78 %
148.00 W, 593 MiB, 100 %, 96 %
148.28 W, 593 MiB, 100 %, 96 %
148.19 W, 593 MiB, 100 %, 96 %
148.77 W, 593 MiB, 100 %, 96 %
136.79 W, 593 MiB, 97 %, 80 %
146.37 W, 593 MiB, 97 %, 80 %
148.19 W, 593 MiB, 100 %, 94 %
148.19 W, 593 MiB, 100 %, 96 %
148.28 W, 593 MiB, 100 %, 96 %
148.19 W, 593 MiB, 100 %, 96 %
136.40 W, 593 MiB, 100 %, 96 %
146.46 W, 593 MiB, 97 %, 78 %
148.38 W, 593 MiB, 100 %, 96 %
148.29 W, 593 MiB, 100 %, 96 %
148.28 W, 593 MiB, 100 %, 96 %
148.28 W, 593 MiB, 100 %, 96 %
136.21 W, 593 MiB, 98 %, 82 %
146.56 W, 593 MiB, 98 %, 82 %
148.38 W, 593 MiB, 99 %, 92 %
148.38 W, 593 MiB, 100 %, 96 %
148.38 W, 593 MiB, 100 %, 96 %
148.38 W, 593 MiB, 100 %, 96 %
136.12 W, 593 MiB, 100 %, 96 %
146.37 W, 593 MiB, 97 %, 78 %
148.10 W, 593 MiB, 100 %, 96 %
148.48 W, 593 MiB, 100 %, 96 %
148.48 W, 593 MiB, 100 %, 96 %
148.67 W, 593 MiB, 100 %, 96 %
135.83 W, 593 MiB, 98 %, 83 %
147.04 W, 593 MiB, 99 %, 91 %
148.29 W, 593 MiB, 99 %, 91 %
148.38 W, 593 MiB, 100 %, 96 %
148.57 W, 593 MiB, 100 %, 96 %
148.67 W, 593 MiB, 100 %, 96 %
76.99 W, 6 MiB, 84 %, 37 %
9.12466049194336
