power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.12 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.23 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
35.96 W, 6184 MiB, 0 %, 0 %
63.93 W, 6185 MiB, 19 %, 1 %
67.58 W, 6185 MiB, 19 %, 1 %
68.06 W, 6185 MiB, 91 %, 5 %
68.06 W, 6185 MiB, 90 %, 5 %
68.06 W, 6185 MiB, 90 %, 5 %
68.06 W, 6185 MiB, 92 %, 5 %
68.06 W, 6185 MiB, 92 %, 5 %
63.18 W, 6185 MiB, 61 %, 2 %
3.4357142448425293
