power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.03 W, 6 MiB, 0 %, 0 %
20.23 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
25.93 W, 22 MiB, 0 %, 0 %
57.52 W, 451 MiB, 4 %, 0 %
127.44 W, 451 MiB, 73 %, 49 %
138.77 W, 451 MiB, 73 %, 49 %
141.65 W, 451 MiB, 100 %, 91 %
142.13 W, 451 MiB, 100 %, 91 %
142.13 W, 451 MiB, 100 %, 91 %
142.32 W, 451 MiB, 100 %, 91 %
142.42 W, 451 MiB, 100 %, 91 %
142.28 W, 451 MiB, 100 %, 91 %
142.32 W, 451 MiB, 100 %, 91 %
142.28 W, 451 MiB, 100 %, 91 %
142.32 W, 451 MiB, 100 %, 91 %
142.23 W, 451 MiB, 100 %, 91 %
142.32 W, 451 MiB, 100 %, 91 %
142.28 W, 451 MiB, 100 %, 91 %
142.47 W, 451 MiB, 100 %, 91 %
142.47 W, 451 MiB, 100 %, 91 %
142.37 W, 451 MiB, 100 %, 91 %
142.37 W, 451 MiB, 100 %, 91 %
100.37 W, 451 MiB, 100 %, 91 %
68.37 W, 451 MiB, 45 %, 32 %
62.42 W, 451 MiB, 45 %, 32 %
63.66 W, 266 MiB, 0 %, 0 %
2.683741331100464
