power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.03 W, 6 MiB, 0 %, 0 %
20.23 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.22 W, 7 MiB, 0 %, 0 %
43.39 W, 9971 MiB, 0 %, 0 %
63.93 W, 9971 MiB, 55 %, 3 %
67.49 W, 9971 MiB, 55 %, 3 %
68.06 W, 9971 MiB, 89 %, 5 %
68.06 W, 9971 MiB, 89 %, 5 %
68.26 W, 9971 MiB, 89 %, 5 %
68.16 W, 9971 MiB, 89 %, 5 %
68.26 W, 9971 MiB, 89 %, 5 %
68.26 W, 9971 MiB, 98 %, 5 %
68.35 W, 9971 MiB, 98 %, 5 %
68.35 W, 9971 MiB, 100 %, 5 %
68.26 W, 9971 MiB, 100 %, 5 %
68.35 W, 9971 MiB, 100 %, 5 %
98.38 W, 9971 MiB, 100 %, 9 %
105.45 W, 9971 MiB, 100 %, 9 %
106.70 W, 9971 MiB, 100 %, 15 %
106.89 W, 9971 MiB, 100 %, 15 %
106.89 W, 9971 MiB, 100 %, 14 %
106.89 W, 9971 MiB, 100 %, 14 %
106.80 W, 9971 MiB, 100 %, 14 %
106.80 W, 9971 MiB, 100 %, 14 %
106.80 W, 9971 MiB, 100 %, 14 %
106.80 W, 9971 MiB, 100 %, 14 %
106.80 W, 9971 MiB, 100 %, 14 %
106.80 W, 9971 MiB, 100 %, 14 %
106.89 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
107.09 W, 9971 MiB, 100 %, 14 %
107.18 W, 9971 MiB, 100 %, 14 %
107.09 W, 9971 MiB, 100 %, 14 %
107.09 W, 9971 MiB, 100 %, 14 %
107.09 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.89 W, 9971 MiB, 100 %, 14 %
106.89 W, 9971 MiB, 100 %, 14 %
106.89 W, 9971 MiB, 100 %, 14 %
106.89 W, 9971 MiB, 100 %, 14 %
106.89 W, 9971 MiB, 100 %, 14 %
106.89 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.89 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
107.09 W, 9971 MiB, 100 %, 14 %
107.09 W, 9971 MiB, 100 %, 14 %
107.09 W, 9971 MiB, 100 %, 14 %
107.09 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
106.99 W, 9971 MiB, 100 %, 14 %
107.09 W, 9971 MiB, 100 %, 14 %
107.09 W, 9971 MiB, 100 %, 14 %
107.18 W, 9971 MiB, 100 %, 14 %
107.37 W, 9971 MiB, 100 %, 14 %
107.18 W, 9971 MiB, 100 %, 14 %
107.09 W, 9971 MiB, 100 %, 14 %
110.91 W, 9971 MiB, 100 %, 15 %
105.52 W, 9971 MiB, 100 %, 15 %
9.903413534164429
