power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.13 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.23 W, 6 MiB, 0 %, 0 %
20.32 W, 19 MiB, 0 %, 0 %
71.21 W, 101 MiB, 1 %, 0 %
89.73 W, 101 MiB, 95 %, 0 %
91.94 W, 101 MiB, 95 %, 0 %
92.62 W, 101 MiB, 100 %, 0 %
92.53 W, 101 MiB, 100 %, 0 %
92.43 W, 101 MiB, 100 %, 0 %
92.43 W, 101 MiB, 100 %, 0 %
92.43 W, 101 MiB, 100 %, 0 %
92.43 W, 101 MiB, 100 %, 0 %
92.24 W, 101 MiB, 100 %, 0 %
92.43 W, 101 MiB, 100 %, 0 %
92.72 W, 101 MiB, 100 %, 0 %
92.91 W, 101 MiB, 100 %, 0 %
92.62 W, 101 MiB, 100 %, 0 %
92.43 W, 101 MiB, 100 %, 0 %
92.52 W, 101 MiB, 100 %, 0 %
92.43 W, 101 MiB, 100 %, 0 %
92.33 W, 101 MiB, 100 %, 0 %
92.33 W, 101 MiB, 100 %, 0 %
92.53 W, 101 MiB, 100 %, 0 %
92.53 W, 101 MiB, 100 %, 0 %
92.53 W, 101 MiB, 100 %, 0 %
92.43 W, 101 MiB, 100 %, 0 %
92.43 W, 101 MiB, 100 %, 0 %
92.43 W, 101 MiB, 100 %, 0 %
92.43 W, 101 MiB, 100 %, 0 %
92.43 W, 101 MiB, 100 %, 0 %
92.24 W, 101 MiB, 100 %, 0 %
92.24 W, 101 MiB, 100 %, 0 %
92.43 W, 101 MiB, 100 %, 0 %
92.33 W, 101 MiB, 100 %, 0 %
92.33 W, 101 MiB, 100 %, 0 %
92.43 W, 101 MiB, 100 %, 0 %
92.43 W, 101 MiB, 100 %, 0 %
92.24 W, 101 MiB, 100 %, 0 %
92.24 W, 101 MiB, 100 %, 0 %
92.24 W, 101 MiB, 100 %, 0 %
92.24 W, 101 MiB, 100 %, 0 %
92.24 W, 101 MiB, 100 %, 0 %
92.24 W, 101 MiB, 100 %, 0 %
92.43 W, 101 MiB, 100 %, 0 %
92.43 W, 101 MiB, 100 %, 0 %
92.43 W, 101 MiB, 100 %, 0 %
88.66 W, 101 MiB, 100 %, 0 %
87.12 W, 101 MiB, 100 %, 0 %
86.93 W, 101 MiB, 100 %, 0 %
86.83 W, 101 MiB, 100 %, 0 %
86.83 W, 101 MiB, 100 %, 0 %
86.93 W, 101 MiB, 100 %, 0 %
86.93 W, 101 MiB, 100 %, 0 %
82.05 W, 101 MiB, 100 %, 0 %
76.07 W, 101 MiB, 100 %, 0 %
80.12 W, 101 MiB, 100 %, 0 %
80.80 W, 101 MiB, 100 %, 0 %
80.90 W, 101 MiB, 100 %, 0 %
80.99 W, 101 MiB, 100 %, 0 %
80.90 W, 101 MiB, 100 %, 0 %
80.99 W, 101 MiB, 100 %, 0 %
80.99 W, 101 MiB, 100 %, 0 %
80.99 W, 101 MiB, 100 %, 0 %
80.90 W, 101 MiB, 100 %, 0 %
80.90 W, 101 MiB, 100 %, 0 %
80.90 W, 101 MiB, 100 %, 0 %
80.90 W, 101 MiB, 100 %, 0 %
80.99 W, 101 MiB, 100 %, 0 %
80.90 W, 101 MiB, 100 %, 0 %
80.90 W, 101 MiB, 100 %, 0 %
69.25 W, 6 MiB, 100 %, 0 %
7.203812837600708
