power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.23 W, 6 MiB, 0 %, 0 %
20.23 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.12 W, 19 MiB, 0 %, 0 %
55.49 W, 3281 MiB, 1 %, 0 %
67.39 W, 3281 MiB, 83 %, 5 %
68.93 W, 3281 MiB, 83 %, 5 %
74.58 W, 3281 MiB, 99 %, 6 %
108.66 W, 3281 MiB, 99 %, 6 %
112.57 W, 3281 MiB, 100 %, 26 %
113.34 W, 3281 MiB, 100 %, 30 %
113.34 W, 3281 MiB, 100 %, 30 %
113.34 W, 3281 MiB, 100 %, 29 %
113.53 W, 3281 MiB, 100 %, 29 %
113.63 W, 3281 MiB, 100 %, 29 %
113.67 W, 3281 MiB, 100 %, 29 %
113.76 W, 3281 MiB, 100 %, 29 %
83.06 W, 6 MiB, 91 %, 24 %
2.0499887466430664
