power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
19.84 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 19 MiB, 0 %, 0 %
57.71 W, 1473 MiB, 33 %, 2 %
66.05 W, 1473 MiB, 33 %, 2 %
138.97 W, 1473 MiB, 94 %, 7 %
152.46 W, 1473 MiB, 94 %, 7 %
154.89 W, 1473 MiB, 100 %, 11 %
155.18 W, 1473 MiB, 100 %, 11 %
155.18 W, 1473 MiB, 100 %, 11 %
155.46 W, 1473 MiB, 100 %, 11 %
155.46 W, 1473 MiB, 100 %, 11 %
155.46 W, 1473 MiB, 100 %, 11 %
155.46 W, 1473 MiB, 100 %, 11 %
155.46 W, 1473 MiB, 100 %, 11 %
155.46 W, 1473 MiB, 100 %, 11 %
155.56 W, 1473 MiB, 100 %, 11 %
155.66 W, 1473 MiB, 100 %, 11 %
154.98 W, 1473 MiB, 100 %, 11 %
155.54 W, 1473 MiB, 100 %, 11 %
155.63 W, 1473 MiB, 100 %, 11 %
155.66 W, 1473 MiB, 100 %, 11 %
155.63 W, 1473 MiB, 100 %, 11 %
155.63 W, 1473 MiB, 100 %, 11 %
155.63 W, 1473 MiB, 100 %, 11 %
155.63 W, 1473 MiB, 100 %, 11 %
155.66 W, 1473 MiB, 100 %, 11 %
155.56 W, 1473 MiB, 100 %, 11 %
155.63 W, 1473 MiB, 100 %, 11 %
155.66 W, 1473 MiB, 100 %, 11 %
155.56 W, 1473 MiB, 100 %, 11 %
155.63 W, 1473 MiB, 100 %, 11 %
155.63 W, 1473 MiB, 100 %, 11 %
105.88 W, 1473 MiB, 100 %, 11 %
67.61 W, 1473 MiB, 68 %, 6 %
62.33 W, 1473 MiB, 68 %, 6 %
61.55 W, 1473 MiB, 0 %, 0 %
61.46 W, 1473 MiB, 0 %, 0 %
61.36 W, 1473 MiB, 0 %, 0 %
61.36 W, 1473 MiB, 0 %, 0 %
61.36 W, 1473 MiB, 0 %, 0 %
61.36 W, 1473 MiB, 0 %, 0 %
66.63 W, 295 MiB, 0 %, 0 %
6.188523769378662
