power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.03 W, 6 MiB, 0 %, 0 %
21.29 W, 17 MiB, 0 %, 0 %
20.42 W, 17 MiB, 0 %, 0 %
20.22 W, 17 MiB, 0 %, 0 %
20.32 W, 17 MiB, 0 %, 0 %
20.32 W, 17 MiB, 0 %, 0 %
20.32 W, 17 MiB, 0 %, 0 %
48.21 W, 337 MiB, 0 %, 0 %
130.96 W, 337 MiB, 0 %, 0 %
97.96 W, 337 MiB, 83 %, 72 %
137.71 W, 337 MiB, 77 %, 67 %
136.27 W, 337 MiB, 77 %, 67 %
124.38 W, 337 MiB, 98 %, 88 %
143.39 W, 337 MiB, 98 %, 88 %
139.64 W, 337 MiB, 98 %, 88 %
147.81 W, 337 MiB, 98 %, 84 %
147.81 W, 337 MiB, 98 %, 84 %
139.20 W, 337 MiB, 97 %, 82 %
153.88 W, 337 MiB, 97 %, 82 %
151.52 W, 337 MiB, 98 %, 88 %
143.24 W, 337 MiB, 98 %, 88 %
159.63 W, 337 MiB, 98 %, 88 %
144.58 W, 337 MiB, 98 %, 87 %
147.62 W, 337 MiB, 98 %, 87 %
148.29 W, 337 MiB, 100 %, 96 %
143.15 W, 337 MiB, 100 %, 96 %
147.32 W, 337 MiB, 98 %, 87 %
148.09 W, 337 MiB, 100 %, 96 %
142.09 W, 337 MiB, 100 %, 96 %
147.61 W, 337 MiB, 98 %, 87 %
148.10 W, 337 MiB, 98 %, 87 %
142.91 W, 337 MiB, 98 %, 87 %
147.62 W, 337 MiB, 98 %, 87 %
148.09 W, 337 MiB, 100 %, 96 %
142.08 W, 337 MiB, 98 %, 87 %
147.62 W, 337 MiB, 98 %, 87 %
148.09 W, 337 MiB, 100 %, 95 %
142.84 W, 337 MiB, 100 %, 95 %
147.52 W, 337 MiB, 98 %, 87 %
148.19 W, 337 MiB, 100 %, 95 %
141.80 W, 337 MiB, 100 %, 95 %
147.42 W, 337 MiB, 98 %, 87 %
148.09 W, 337 MiB, 98 %, 87 %
142.67 W, 337 MiB, 98 %, 87 %
147.33 W, 337 MiB, 100 %, 96 %
148.19 W, 337 MiB, 100 %, 96 %
4.6335742473602295
