power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
19.84 W, 6 MiB, 0 %, 0 %
20.13 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.13 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
19.93 W, 19 MiB, 0 %, 0 %
89.40 W, 153 MiB, 0 %, 0 %
110.40 W, 153 MiB, 55 %, 23 %
113.82 W, 153 MiB, 100 %, 46 %
114.30 W, 153 MiB, 100 %, 46 %
114.33 W, 153 MiB, 100 %, 46 %
114.33 W, 153 MiB, 100 %, 46 %
114.14 W, 153 MiB, 100 %, 45 %
113.85 W, 153 MiB, 100 %, 45 %
113.95 W, 153 MiB, 100 %, 45 %
113.85 W, 153 MiB, 100 %, 45 %
113.76 W, 153 MiB, 100 %, 45 %
113.06 W, 153 MiB, 100 %, 44 %
113.08 W, 153 MiB, 100 %, 44 %
113.27 W, 153 MiB, 100 %, 44 %
113.28 W, 153 MiB, 100 %, 44 %
113.18 W, 153 MiB, 100 %, 44 %
112.99 W, 153 MiB, 100 %, 43 %
112.70 W, 153 MiB, 100 %, 43 %
112.70 W, 153 MiB, 100 %, 43 %
112.41 W, 153 MiB, 100 %, 42 %
112.31 W, 153 MiB, 100 %, 42 %
111.93 W, 153 MiB, 100 %, 42 %
111.64 W, 153 MiB, 100 %, 42 %
111.64 W, 153 MiB, 100 %, 41 %
111.16 W, 153 MiB, 100 %, 40 %
110.87 W, 153 MiB, 100 %, 40 %
110.60 W, 153 MiB, 100 %, 40 %
110.14 W, 153 MiB, 100 %, 40 %
109.66 W, 153 MiB, 99 %, 38 %
109.46 W, 153 MiB, 99 %, 38 %
108.78 W, 153 MiB, 99 %, 38 %
108.02 W, 153 MiB, 99 %, 36 %
107.54 W, 153 MiB, 99 %, 36 %
106.68 W, 153 MiB, 99 %, 35 %
106.29 W, 153 MiB, 99 %, 35 %
105.52 W, 153 MiB, 99 %, 34 %
104.87 W, 153 MiB, 99 %, 32 %
103.79 W, 153 MiB, 99 %, 32 %
103.43 W, 153 MiB, 99 %, 31 %
102.78 W, 153 MiB, 99 %, 31 %
102.01 W, 153 MiB, 99 %, 30 %
100.96 W, 153 MiB, 99 %, 28 %
100.11 W, 153 MiB, 99 %, 28 %
99.15 W, 153 MiB, 99 %, 26 %
98.28 W, 153 MiB, 99 %, 26 %
97.22 W, 153 MiB, 99 %, 25 %
95.87 W, 153 MiB, 99 %, 25 %
95.03 W, 153 MiB, 99 %, 23 %
93.81 W, 153 MiB, 99 %, 21 %
92.55 W, 153 MiB, 99 %, 21 %
91.11 W, 153 MiB, 99 %, 18 %
89.88 W, 153 MiB, 99 %, 18 %
88.63 W, 153 MiB, 99 %, 16 %
87.38 W, 153 MiB, 99 %, 14 %
86.22 W, 153 MiB, 99 %, 14 %
85.09 W, 153 MiB, 99 %, 12 %
83.95 W, 153 MiB, 99 %, 12 %
82.89 W, 153 MiB, 99 %, 11 %
81.64 W, 153 MiB, 99 %, 9 %
80.67 W, 153 MiB, 99 %, 9 %
79.80 W, 153 MiB, 99 %, 8 %
78.86 W, 153 MiB, 99 %, 8 %
77.99 W, 153 MiB, 99 %, 6 %
77.02 W, 153 MiB, 99 %, 5 %
76.16 W, 153 MiB, 99 %, 5 %
75.51 W, 153 MiB, 99 %, 3 %
74.83 W, 153 MiB, 99 %, 3 %
73.96 W, 153 MiB, 99 %, 2 %
73.50 W, 153 MiB, 99 %, 2 %
72.92 W, 153 MiB, 99 %, 1 %
72.53 W, 153 MiB, 99 %, 1 %
72.15 W, 153 MiB, 99 %, 1 %
72.06 W, 153 MiB, 99 %, 0 %
71.76 W, 153 MiB, 99 %, 0 %
71.67 W, 153 MiB, 99 %, 0 %
9.232301950454712
