power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.03 W, 6 MiB, 0 %, 0 %
20.13 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
26.02 W, 24 MiB, 1 %, 0 %
99.06 W, 80 MiB, 1 %, 0 %
67.60 W, 80 MiB, 41 %, 32 %
62.03 W, 80 MiB, 41 %, 32 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
5.4298155307769775
