power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.03 W, 6 MiB, 0 %, 0 %
20.71 W, 17 MiB, 0 %, 0 %
21.00 W, 17 MiB, 0 %, 0 %
20.51 W, 17 MiB, 0 %, 0 %
20.23 W, 17 MiB, 0 %, 0 %
20.32 W, 17 MiB, 0 %, 0 %
20.42 W, 17 MiB, 0 %, 0 %
20.32 W, 17 MiB, 0 %, 0 %
20.42 W, 17 MiB, 0 %, 0 %
20.22 W, 17 MiB, 0 %, 0 %
20.32 W, 17 MiB, 0 %, 0 %
20.32 W, 17 MiB, 0 %, 0 %
35.29 W, 560 MiB, 0 %, 0 %
117.17 W, 561 MiB, 0 %, 0 %
140.11 W, 561 MiB, 77 %, 60 %
139.43 W, 561 MiB, 95 %, 91 %
90.33 W, 561 MiB, 95 %, 91 %
134.28 W, 561 MiB, 63 %, 48 %
141.90 W, 561 MiB, 63 %, 48 %
116.48 W, 561 MiB, 100 %, 97 %
141.81 W, 561 MiB, 100 %, 97 %
144.63 W, 561 MiB, 97 %, 80 %
124.98 W, 561 MiB, 97 %, 80 %
143.68 W, 561 MiB, 97 %, 80 %
146.94 W, 561 MiB, 100 %, 97 %
126.77 W, 561 MiB, 100 %, 97 %
146.85 W, 561 MiB, 97 %, 80 %
149.25 W, 561 MiB, 100 %, 96 %
135.16 W, 561 MiB, 100 %, 96 %
150.60 W, 561 MiB, 97 %, 80 %
152.53 W, 561 MiB, 97 %, 80 %
142.95 W, 561 MiB, 98 %, 85 %
153.98 W, 561 MiB, 98 %, 85 %
155.90 W, 561 MiB, 99 %, 92 %
145.64 W, 561 MiB, 97 %, 80 %
157.34 W, 561 MiB, 97 %, 80 %
158.76 W, 561 MiB, 100 %, 97 %
152.39 W, 561 MiB, 100 %, 97 %
160.49 W, 561 MiB, 98 %, 81 %
134.91 W, 561 MiB, 99 %, 92 %
142.56 W, 561 MiB, 99 %, 92 %
147.61 W, 561 MiB, 98 %, 84 %
148.38 W, 561 MiB, 98 %, 84 %
148.19 W, 561 MiB, 100 %, 96 %
148.48 W, 561 MiB, 100 %, 96 %
126.87 W, 561 MiB, 100 %, 96 %
144.73 W, 561 MiB, 97 %, 80 %
148.29 W, 561 MiB, 97 %, 80 %
148.29 W, 561 MiB, 100 %, 96 %
148.38 W, 561 MiB, 100 %, 96 %
148.57 W, 561 MiB, 100 %, 96 %
138.10 W, 561 MiB, 97 %, 80 %
146.75 W, 561 MiB, 97 %, 80 %
148.38 W, 561 MiB, 100 %, 96 %
148.38 W, 561 MiB, 100 %, 96 %
148.29 W, 561 MiB, 100 %, 96 %
120.02 W, 561 MiB, 97 %, 79 %
143.42 W, 561 MiB, 97 %, 79 %
147.42 W, 561 MiB, 100 %, 96 %
148.48 W, 561 MiB, 100 %, 96 %
148.67 W, 561 MiB, 100 %, 96 %
148.29 W, 561 MiB, 100 %, 96 %
133.81 W, 561 MiB, 100 %, 96 %
145.98 W, 561 MiB, 97 %, 80 %
148.00 W, 561 MiB, 97 %, 80 %
148.57 W, 561 MiB, 100 %, 96 %
148.57 W, 561 MiB, 100 %, 96 %
140.40 W, 561 MiB, 100 %, 96 %
141.75 W, 561 MiB, 97 %, 80 %
147.23 W, 561 MiB, 97 %, 80 %
148.57 W, 561 MiB, 100 %, 96 %
148.57 W, 561 MiB, 100 %, 96 %
148.48 W, 561 MiB, 100 %, 96 %
121.56 W, 561 MiB, 100 %, 96 %
145.12 W, 561 MiB, 97 %, 80 %
147.90 W, 561 MiB, 100 %, 96 %
148.67 W, 561 MiB, 100 %, 96 %
148.57 W, 561 MiB, 100 %, 96 %
148.29 W, 561 MiB, 100 %, 96 %
135.64 W, 561 MiB, 99 %, 90 %
146.94 W, 561 MiB, 98 %, 85 %
148.09 W, 561 MiB, 98 %, 85 %
148.67 W, 561 MiB, 100 %, 96 %
148.67 W, 561 MiB, 100 %, 96 %
117.45 W, 561 MiB, 100 %, 96 %
8.566527843475342
