power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.03 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
22.06 W, 19 MiB, 0 %, 0 %
58.29 W, 6481 MiB, 0 %, 0 %
67.00 W, 6481 MiB, 34 %, 2 %
68.06 W, 6481 MiB, 91 %, 5 %
68.16 W, 6481 MiB, 91 %, 5 %
68.26 W, 6481 MiB, 91 %, 5 %
68.26 W, 6481 MiB, 91 %, 5 %
68.26 W, 6481 MiB, 91 %, 5 %
68.26 W, 6481 MiB, 91 %, 5 %
69.52 W, 6481 MiB, 91 %, 5 %
3.4903829097747803
