power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
19.93 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.13 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.13 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
35.10 W, 6184 MiB, 0 %, 0 %
62.42 W, 6185 MiB, 0 %, 0 %
67.39 W, 6185 MiB, 54 %, 3 %
67.97 W, 6185 MiB, 86 %, 5 %
68.06 W, 6185 MiB, 86 %, 5 %
68.16 W, 6185 MiB, 86 %, 5 %
68.26 W, 6185 MiB, 86 %, 5 %
68.26 W, 6185 MiB, 86 %, 5 %
86.02 W, 6185 MiB, 88 %, 7 %
108.40 W, 6185 MiB, 88 %, 7 %
110.91 W, 6185 MiB, 100 %, 20 %
111.10 W, 6185 MiB, 100 %, 20 %
111.10 W, 6185 MiB, 100 %, 19 %
111.20 W, 6185 MiB, 100 %, 19 %
111.68 W, 6185 MiB, 100 %, 19 %
112.16 W, 6185 MiB, 100 %, 20 %
112.41 W, 6185 MiB, 100 %, 20 %
112.32 W, 6185 MiB, 100 %, 21 %
111.97 W, 6185 MiB, 100 %, 21 %
111.68 W, 6185 MiB, 100 %, 20 %
111.49 W, 6185 MiB, 100 %, 19 %
111.39 W, 6185 MiB, 100 %, 19 %
111.29 W, 6185 MiB, 100 %, 19 %
111.10 W, 6185 MiB, 100 %, 19 %
101.83 W, 6185 MiB, 100 %, 18 %
92.07 W, 6185 MiB, 100 %, 10 %
82.50 W, 6185 MiB, 100 %, 10 %
77.00 W, 6185 MiB, 100 %, 4 %
106.54 W, 81 MiB, 100 %, 4 %
73.35 W, 81 MiB, 97 %, 41 %
69.41 W, 81 MiB, 100 %, 6 %
68.74 W, 81 MiB, 100 %, 6 %
68.54 W, 81 MiB, 100 %, 6 %
68.54 W, 81 MiB, 100 %, 6 %
68.25 W, 80 MiB, 100 %, 6 %
5.917468786239624
