power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.13 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.23 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.22 W, 17 MiB, 0 %, 0 %
35.96 W, 215 MiB, 1 %, 0 %
62.53 W, 215 MiB, 1 %, 0 %
65.58 W, 215 MiB, 98 %, 0 %
66.06 W, 215 MiB, 98 %, 0 %
66.16 W, 215 MiB, 100 %, 0 %
66.16 W, 215 MiB, 100 %, 0 %
66.16 W, 215 MiB, 100 %, 0 %
66.16 W, 215 MiB, 100 %, 0 %
66.74 W, 215 MiB, 100 %, 0 %
67.03 W, 215 MiB, 100 %, 0 %
67.12 W, 215 MiB, 100 %, 0 %
67.12 W, 215 MiB, 100 %, 1 %
67.12 W, 215 MiB, 100 %, 1 %
67.12 W, 215 MiB, 100 %, 1 %
67.12 W, 215 MiB, 100 %, 1 %
67.12 W, 215 MiB, 100 %, 1 %
67.12 W, 215 MiB, 100 %, 1 %
67.12 W, 215 MiB, 100 %, 1 %
67.12 W, 215 MiB, 100 %, 1 %
67.03 W, 215 MiB, 100 %, 1 %
67.12 W, 215 MiB, 100 %, 1 %
67.12 W, 215 MiB, 100 %, 1 %
67.03 W, 215 MiB, 100 %, 1 %
67.12 W, 215 MiB, 100 %, 1 %
67.12 W, 215 MiB, 100 %, 1 %
67.12 W, 215 MiB, 100 %, 1 %
67.12 W, 215 MiB, 100 %, 1 %
67.12 W, 215 MiB, 100 %, 1 %
67.12 W, 215 MiB, 100 %, 1 %
67.12 W, 215 MiB, 100 %, 1 %
67.22 W, 215 MiB, 100 %, 1 %
65.00 W, 215 MiB, 100 %, 1 %
62.23 W, 87 MiB, 100 %, 1 %
61.46 W, 87 MiB, 20 %, 1 %
61.46 W, 87 MiB, 0 %, 0 %
61.46 W, 87 MiB, 0 %, 0 %
61.36 W, 87 MiB, 0 %, 0 %
61.36 W, 87 MiB, 0 %, 0 %
61.36 W, 87 MiB, 0 %, 0 %
4.832723140716553
