power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
19.84 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
22.74 W, 19 MiB, 0 %, 0 %
82.12 W, 281 MiB, 8 %, 0 %
113.08 W, 281 MiB, 8 %, 0 %
118.79 W, 281 MiB, 85 %, 35 %
119.46 W, 281 MiB, 100 %, 44 %
119.65 W, 281 MiB, 100 %, 44 %
119.43 W, 281 MiB, 100 %, 44 %
119.72 W, 281 MiB, 100 %, 44 %
119.63 W, 281 MiB, 100 %, 44 %
119.53 W, 281 MiB, 100 %, 44 %
119.53 W, 281 MiB, 100 %, 44 %
119.36 W, 281 MiB, 100 %, 44 %
119.63 W, 281 MiB, 100 %, 44 %
119.46 W, 281 MiB, 100 %, 44 %
119.53 W, 281 MiB, 100 %, 44 %
119.65 W, 281 MiB, 100 %, 44 %
119.43 W, 281 MiB, 100 %, 43 %
119.27 W, 281 MiB, 100 %, 43 %
119.37 W, 281 MiB, 100 %, 43 %
119.44 W, 281 MiB, 100 %, 43 %
119.37 W, 281 MiB, 100 %, 44 %
119.27 W, 281 MiB, 100 %, 43 %
119.27 W, 281 MiB, 100 %, 43 %
119.24 W, 281 MiB, 100 %, 43 %
119.24 W, 281 MiB, 100 %, 43 %
119.37 W, 281 MiB, 100 %, 43 %
119.08 W, 281 MiB, 100 %, 43 %
118.98 W, 281 MiB, 100 %, 43 %
118.98 W, 281 MiB, 100 %, 43 %
119.18 W, 281 MiB, 100 %, 43 %
118.79 W, 281 MiB, 100 %, 43 %
118.89 W, 281 MiB, 100 %, 43 %
118.98 W, 281 MiB, 100 %, 43 %
118.98 W, 281 MiB, 100 %, 43 %
118.89 W, 281 MiB, 100 %, 43 %
118.60 W, 281 MiB, 100 %, 43 %
118.69 W, 281 MiB, 100 %, 43 %
118.60 W, 281 MiB, 100 %, 43 %
118.50 W, 281 MiB, 100 %, 43 %
118.50 W, 281 MiB, 100 %, 43 %
118.31 W, 281 MiB, 100 %, 43 %
118.40 W, 281 MiB, 100 %, 43 %
118.41 W, 281 MiB, 100 %, 42 %
118.31 W, 281 MiB, 100 %, 42 %
118.40 W, 281 MiB, 100 %, 42 %
118.21 W, 281 MiB, 100 %, 42 %
118.21 W, 281 MiB, 100 %, 42 %
118.40 W, 281 MiB, 100 %, 42 %
118.12 W, 281 MiB, 100 %, 42 %
118.21 W, 281 MiB, 100 %, 42 %
118.21 W, 281 MiB, 100 %, 42 %
117.73 W, 281 MiB, 100 %, 42 %
117.92 W, 281 MiB, 100 %, 42 %
117.92 W, 281 MiB, 100 %, 42 %
117.83 W, 281 MiB, 100 %, 42 %
117.44 W, 281 MiB, 100 %, 41 %
117.83 W, 281 MiB, 100 %, 41 %
117.73 W, 281 MiB, 100 %, 41 %
117.73 W, 281 MiB, 100 %, 41 %
117.64 W, 281 MiB, 100 %, 41 %
117.54 W, 281 MiB, 100 %, 41 %
117.44 W, 281 MiB, 100 %, 41 %
117.54 W, 281 MiB, 100 %, 41 %
117.35 W, 281 MiB, 100 %, 41 %
117.73 W, 281 MiB, 100 %, 40 %
117.16 W, 281 MiB, 100 %, 41 %
117.35 W, 281 MiB, 100 %, 41 %
117.16 W, 281 MiB, 100 %, 40 %
116.96 W, 281 MiB, 100 %, 40 %
117.35 W, 281 MiB, 100 %, 40 %
117.16 W, 281 MiB, 100 %, 40 %
116.87 W, 281 MiB, 100 %, 40 %
117.25 W, 281 MiB, 100 %, 40 %
117.06 W, 281 MiB, 100 %, 40 %
117.16 W, 281 MiB, 100 %, 40 %
116.77 W, 281 MiB, 100 %, 40 %
116.87 W, 281 MiB, 100 %, 39 %
116.58 W, 281 MiB, 100 %, 39 %
116.48 W, 281 MiB, 100 %, 39 %
116.29 W, 281 MiB, 100 %, 39 %
116.58 W, 281 MiB, 100 %, 39 %
116.39 W, 281 MiB, 100 %, 39 %
116.39 W, 281 MiB, 100 %, 39 %
116.10 W, 281 MiB, 100 %, 39 %
116.29 W, 281 MiB, 100 %, 38 %
116.00 W, 281 MiB, 100 %, 38 %
116.29 W, 281 MiB, 100 %, 38 %
115.62 W, 281 MiB, 100 %, 38 %
115.62 W, 281 MiB, 100 %, 38 %
115.43 W, 281 MiB, 100 %, 38 %
115.45 W, 281 MiB, 100 %, 38 %
115.56 W, 281 MiB, 100 %, 38 %
115.30 W, 281 MiB, 100 %, 38 %
115.23 W, 281 MiB, 100 %, 37 %
115.08 W, 281 MiB, 100 %, 37 %
114.68 W, 281 MiB, 100 %, 37 %
114.79 W, 281 MiB, 100 %, 37 %
114.43 W, 281 MiB, 100 %, 37 %
115.01 W, 281 MiB, 100 %, 37 %
114.43 W, 281 MiB, 100 %, 37 %
114.49 W, 281 MiB, 100 %, 37 %
114.68 W, 281 MiB, 100 %, 37 %
114.43 W, 281 MiB, 100 %, 37 %
