power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
19.84 W, 6 MiB, 0 %, 0 %
21.58 W, 19 MiB, 0 %, 0 %
55.49 W, 96 MiB, 2 %, 0 %
60.40 W, 96 MiB, 2 %, 0 %
61.07 W, 96 MiB, 0 %, 0 %
61.17 W, 96 MiB, 0 %, 0 %
61.17 W, 96 MiB, 0 %, 0 %
61.17 W, 96 MiB, 0 %, 0 %
61.26 W, 96 MiB, 0 %, 0 %
61.26 W, 96 MiB, 0 %, 0 %
61.26 W, 96 MiB, 0 %, 0 %
61.36 W, 96 MiB, 1 %, 0 %
61.26 W, 96 MiB, 0 %, 0 %
61.26 W, 96 MiB, 0 %, 0 %
61.26 W, 96 MiB, 0 %, 0 %
61.46 W, 96 MiB, 0 %, 0 %
61.26 W, 96 MiB, 1 %, 0 %
61.65 W, 96 MiB, 1 %, 0 %
61.94 W, 96 MiB, 1 %, 0 %
64.55 W, 96 MiB, 3 %, 1 %
77.67 W, 96 MiB, 3 %, 1 %
2.0906426906585693
