power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.13 W, 6 MiB, 0 %, 0 %
20.13 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
27.28 W, 22 MiB, 0 %, 0 %
57.71 W, 451 MiB, 0 %, 0 %
127.82 W, 451 MiB, 35 %, 11 %
138.96 W, 451 MiB, 100 %, 91 %
141.46 W, 451 MiB, 100 %, 91 %
142.03 W, 451 MiB, 100 %, 91 %
142.13 W, 451 MiB, 100 %, 91 %
142.37 W, 451 MiB, 100 %, 91 %
138.86 W, 451 MiB, 98 %, 88 %
75.36 W, 451 MiB, 98 %, 88 %
63.39 W, 451 MiB, 10 %, 1 %
61.74 W, 451 MiB, 10 %, 1 %
1.5168423652648926
