power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.03 W, 6 MiB, 0 %, 0 %
20.13 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 19 MiB, 0 %, 0 %
58.29 W, 2279 MiB, 0 %, 0 %
66.44 W, 2279 MiB, 48 %, 3 %
67.87 W, 2279 MiB, 86 %, 5 %
110.19 W, 2279 MiB, 86 %, 5 %
120.39 W, 2279 MiB, 99 %, 41 %
121.70 W, 2279 MiB, 99 %, 41 %
122.08 W, 2279 MiB, 100 %, 43 %
98.24 W, 81 MiB, 100 %, 43 %
73.52 W, 81 MiB, 99 %, 39 %
68.06 W, 80 MiB, 100 %, 6 %
1.9599840641021729
