power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.13 W, 6 MiB, 0 %, 0 %
20.23 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.12 W, 19 MiB, 0 %, 0 %
57.23 W, 4476 MiB, 28 %, 1 %
66.35 W, 4476 MiB, 28 %, 1 %
67.97 W, 4476 MiB, 91 %, 5 %
68.26 W, 4476 MiB, 91 %, 5 %
68.26 W, 4476 MiB, 97 %, 5 %
68.26 W, 4476 MiB, 97 %, 5 %
105.52 W, 4476 MiB, 100 %, 7 %
109.94 W, 4476 MiB, 100 %, 23 %
110.90 W, 4476 MiB, 100 %, 23 %
111.19 W, 4476 MiB, 100 %, 23 %
111.29 W, 4476 MiB, 100 %, 23 %
111.10 W, 4476 MiB, 100 %, 23 %
111.19 W, 4476 MiB, 100 %, 22 %
111.39 W, 4476 MiB, 100 %, 22 %
111.39 W, 4476 MiB, 100 %, 22 %
111.29 W, 4476 MiB, 100 %, 22 %
111.29 W, 4476 MiB, 100 %, 22 %
111.39 W, 4476 MiB, 100 %, 22 %
111.39 W, 4476 MiB, 100 %, 22 %
111.39 W, 4476 MiB, 100 %, 22 %
111.39 W, 4476 MiB, 100 %, 22 %
111.39 W, 4476 MiB, 100 %, 22 %
111.39 W, 4476 MiB, 100 %, 22 %
111.39 W, 4476 MiB, 100 %, 22 %
3.440804958343506
