power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.03 W, 6 MiB, 0 %, 0 %
21.00 W, 17 MiB, 0 %, 0 %
20.61 W, 17 MiB, 0 %, 0 %
20.32 W, 17 MiB, 0 %, 0 %
20.32 W, 17 MiB, 0 %, 0 %
20.23 W, 17 MiB, 0 %, 0 %
20.22 W, 17 MiB, 0 %, 0 %
20.22 W, 17 MiB, 0 %, 0 %
25.64 W, 19 MiB, 0 %, 0 %
111.07 W, 401 MiB, 10 %, 1 %
138.96 W, 401 MiB, 10 %, 1 %
99.79 W, 401 MiB, 100 %, 95 %
137.61 W, 401 MiB, 72 %, 60 %
126.20 W, 401 MiB, 72 %, 60 %
143.01 W, 401 MiB, 98 %, 86 %
129.75 W, 401 MiB, 98 %, 86 %
145.11 W, 401 MiB, 98 %, 85 %
132.89 W, 401 MiB, 98 %, 85 %
147.52 W, 401 MiB, 98 %, 85 %
136.89 W, 401 MiB, 98 %, 86 %
150.79 W, 401 MiB, 98 %, 86 %
140.80 W, 401 MiB, 100 %, 96 %
154.17 W, 401 MiB, 98 %, 85 %
145.16 W, 401 MiB, 98 %, 85 %
157.23 W, 401 MiB, 98 %, 85 %
149.36 W, 401 MiB, 98 %, 85 %
160.40 W, 401 MiB, 98 %, 86 %
142.37 W, 401 MiB, 98 %, 86 %
147.62 W, 401 MiB, 98 %, 85 %
148.19 W, 401 MiB, 100 %, 96 %
136.46 W, 401 MiB, 100 %, 96 %
142.94 W, 401 MiB, 98 %, 85 %
147.52 W, 401 MiB, 98 %, 85 %
148.00 W, 401 MiB, 100 %, 96 %
127.54 W, 401 MiB, 98 %, 85 %
144.83 W, 401 MiB, 98 %, 85 %
147.90 W, 401 MiB, 100 %, 96 %
148.29 W, 401 MiB, 100 %, 96 %
135.35 W, 401 MiB, 100 %, 95 %
146.27 W, 401 MiB, 100 %, 95 %
148.10 W, 401 MiB, 98 %, 85 %
148.19 W, 401 MiB, 100 %, 95 %
140.60 W, 401 MiB, 100 %, 95 %
147.04 W, 401 MiB, 98 %, 85 %
148.10 W, 401 MiB, 98 %, 85 %
148.28 W, 401 MiB, 100 %, 96 %
143.49 W, 401 MiB, 98 %, 85 %
147.42 W, 401 MiB, 98 %, 85 %
148.38 W, 401 MiB, 100 %, 96 %
129.85 W, 401 MiB, 100 %, 96 %
145.12 W, 401 MiB, 98 %, 85 %
148.00 W, 401 MiB, 98 %, 85 %
148.29 W, 401 MiB, 100 %, 96 %
136.60 W, 401 MiB, 98 %, 85 %
146.56 W, 401 MiB, 98 %, 85 %
148.09 W, 401 MiB, 100 %, 96 %
148.38 W, 401 MiB, 100 %, 96 %
5.759238243103027
