power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
19.93 W, 6 MiB, 0 %, 0 %
20.23 W, 6 MiB, 0 %, 0 %
20.23 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.42 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.42 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.32 W, 19 MiB, 1 %, 0 %
60.59 W, 6481 MiB, 1 %, 0 %
66.83 W, 6481 MiB, 75 %, 4 %
67.87 W, 6481 MiB, 75 %, 4 %
67.97 W, 6481 MiB, 92 %, 5 %
68.06 W, 6481 MiB, 92 %, 5 %
68.06 W, 6481 MiB, 92 %, 5 %
68.06 W, 6481 MiB, 92 %, 5 %
68.06 W, 6481 MiB, 92 %, 5 %
96.06 W, 6481 MiB, 92 %, 5 %
109.56 W, 6481 MiB, 92 %, 5 %
110.81 W, 6481 MiB, 100 %, 24 %
110.52 W, 6481 MiB, 100 %, 21 %
110.33 W, 6481 MiB, 100 %, 21 %
110.71 W, 6481 MiB, 100 %, 20 %
110.81 W, 6481 MiB, 100 %, 20 %
110.81 W, 6481 MiB, 100 %, 20 %
110.43 W, 6481 MiB, 100 %, 20 %
110.14 W, 6481 MiB, 100 %, 20 %
109.94 W, 6481 MiB, 100 %, 19 %
109.66 W, 6481 MiB, 100 %, 19 %
109.85 W, 6481 MiB, 100 %, 19 %
109.85 W, 6481 MiB, 100 %, 19 %
110.14 W, 6481 MiB, 100 %, 19 %
110.33 W, 6481 MiB, 100 %, 19 %
108.31 W, 6481 MiB, 100 %, 19 %
107.82 W, 6481 MiB, 100 %, 19 %
101.34 W, 6481 MiB, 100 %, 19 %
89.08 W, 6481 MiB, 100 %, 17 %
118.08 W, 81 MiB, 100 %, 38 %
75.25 W, 81 MiB, 100 %, 38 %
69.80 W, 81 MiB, 97 %, 12 %
68.83 W, 81 MiB, 97 %, 12 %
68.64 W, 81 MiB, 100 %, 6 %
68.54 W, 81 MiB, 100 %, 6 %
68.54 W, 81 MiB, 100 %, 6 %
6.160260200500488
