power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.13 W, 6 MiB, 0 %, 0 %
20.13 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.13 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.13 W, 6 MiB, 0 %, 0 %
22.26 W, 19 MiB, 0 %, 0 %
64.44 W, 369 MiB, 17 %, 1 %
106.47 W, 369 MiB, 17 %, 1 %
111.83 W, 369 MiB, 99 %, 44 %
112.47 W, 369 MiB, 99 %, 44 %
112.79 W, 369 MiB, 100 %, 47 %
112.86 W, 369 MiB, 100 %, 47 %
112.87 W, 369 MiB, 100 %, 47 %
112.95 W, 369 MiB, 100 %, 48 %
112.88 W, 369 MiB, 100 %, 48 %
112.95 W, 369 MiB, 100 %, 47 %
112.98 W, 369 MiB, 100 %, 47 %
113.15 W, 369 MiB, 100 %, 47 %
113.05 W, 369 MiB, 100 %, 47 %
113.15 W, 369 MiB, 100 %, 47 %
113.15 W, 369 MiB, 100 %, 47 %
113.15 W, 369 MiB, 100 %, 47 %
112.98 W, 369 MiB, 100 %, 47 %
112.88 W, 369 MiB, 100 %, 47 %
112.88 W, 369 MiB, 100 %, 47 %
112.67 W, 369 MiB, 100 %, 47 %
112.88 W, 369 MiB, 100 %, 47 %
112.88 W, 369 MiB, 100 %, 47 %
112.95 W, 369 MiB, 100 %, 47 %
112.79 W, 369 MiB, 100 %, 47 %
112.95 W, 369 MiB, 100 %, 47 %
112.87 W, 369 MiB, 100 %, 47 %
113.15 W, 369 MiB, 100 %, 47 %
112.95 W, 369 MiB, 100 %, 47 %
113.15 W, 369 MiB, 100 %, 47 %
112.79 W, 369 MiB, 100 %, 47 %
112.80 W, 369 MiB, 100 %, 47 %
112.50 W, 369 MiB, 100 %, 47 %
112.41 W, 369 MiB, 100 %, 47 %
112.79 W, 369 MiB, 100 %, 47 %
112.68 W, 369 MiB, 100 %, 47 %
112.79 W, 369 MiB, 100 %, 47 %
112.57 W, 369 MiB, 100 %, 47 %
113.05 W, 369 MiB, 100 %, 47 %
112.57 W, 369 MiB, 100 %, 47 %
112.95 W, 369 MiB, 100 %, 46 %
112.41 W, 369 MiB, 100 %, 46 %
112.61 W, 369 MiB, 100 %, 46 %
112.50 W, 369 MiB, 100 %, 46 %
112.60 W, 369 MiB, 100 %, 46 %
112.69 W, 369 MiB, 100 %, 46 %
112.60 W, 369 MiB, 100 %, 46 %
112.70 W, 369 MiB, 100 %, 46 %
112.61 W, 369 MiB, 100 %, 46 %
112.96 W, 369 MiB, 100 %, 47 %
112.87 W, 369 MiB, 100 %, 47 %
112.60 W, 369 MiB, 100 %, 47 %
112.48 W, 369 MiB, 100 %, 46 %
112.39 W, 369 MiB, 100 %, 46 %
112.51 W, 369 MiB, 100 %, 46 %
112.49 W, 369 MiB, 100 %, 46 %
112.61 W, 369 MiB, 100 %, 46 %
112.57 W, 369 MiB, 100 %, 46 %
112.86 W, 369 MiB, 100 %, 46 %
112.47 W, 369 MiB, 100 %, 46 %
112.10 W, 369 MiB, 100 %, 46 %
112.32 W, 369 MiB, 100 %, 46 %
112.31 W, 369 MiB, 100 %, 46 %
112.47 W, 369 MiB, 100 %, 46 %
112.50 W, 369 MiB, 100 %, 46 %
112.57 W, 369 MiB, 100 %, 46 %
112.57 W, 369 MiB, 100 %, 46 %
112.28 W, 369 MiB, 100 %, 46 %
112.21 W, 369 MiB, 100 %, 46 %
112.21 W, 369 MiB, 100 %, 46 %
112.38 W, 369 MiB, 100 %, 46 %
112.50 W, 369 MiB, 100 %, 46 %
112.48 W, 369 MiB, 100 %, 46 %
112.50 W, 369 MiB, 100 %, 46 %
112.21 W, 369 MiB, 100 %, 46 %
111.93 W, 369 MiB, 100 %, 46 %
112.31 W, 369 MiB, 100 %, 46 %
112.57 W, 369 MiB, 100 %, 46 %
112.32 W, 369 MiB, 100 %, 46 %
112.50 W, 369 MiB, 100 %, 46 %
112.31 W, 369 MiB, 100 %, 46 %
112.02 W, 369 MiB, 100 %, 46 %
111.92 W, 369 MiB, 100 %, 46 %
112.02 W, 369 MiB, 100 %, 46 %
112.41 W, 369 MiB, 100 %, 46 %
112.38 W, 369 MiB, 100 %, 46 %
112.21 W, 369 MiB, 100 %, 46 %
112.11 W, 369 MiB, 100 %, 46 %
112.11 W, 369 MiB, 100 %, 46 %
112.11 W, 369 MiB, 100 %, 46 %
112.02 W, 369 MiB, 100 %, 46 %
112.22 W, 369 MiB, 100 %, 46 %
112.03 W, 369 MiB, 100 %, 46 %
111.92 W, 369 MiB, 100 %, 46 %
112.32 W, 369 MiB, 100 %, 46 %
112.19 W, 369 MiB, 100 %, 46 %
112.11 W, 369 MiB, 100 %, 46 %
111.83 W, 369 MiB, 100 %, 46 %
112.02 W, 369 MiB, 100 %, 46 %
112.12 W, 369 MiB, 100 %, 46 %
112.11 W, 369 MiB, 100 %, 46 %
112.11 W, 369 MiB, 100 %, 46 %
111.92 W, 369 MiB, 100 %, 46 %
112.12 W, 369 MiB, 100 %, 46 %
112.11 W, 369 MiB, 100 %, 46 %
111.83 W, 369 MiB, 100 %, 46 %
112.09 W, 369 MiB, 100 %, 45 %
112.28 W, 369 MiB, 100 %, 45 %
111.92 W, 369 MiB, 100 %, 46 %
111.71 W, 369 MiB, 100 %, 46 %
111.92 W, 369 MiB, 100 %, 46 %
112.31 W, 369 MiB, 100 %, 45 %
111.92 W, 369 MiB, 100 %, 45 %
111.64 W, 369 MiB, 100 %, 45 %
112.11 W, 369 MiB, 100 %, 45 %
111.73 W, 369 MiB, 100 %, 45 %
111.83 W, 369 MiB, 100 %, 45 %
111.64 W, 369 MiB, 100 %, 45 %
111.83 W, 369 MiB, 100 %, 45 %
111.92 W, 369 MiB, 100 %, 45 %
111.93 W, 369 MiB, 100 %, 45 %
111.83 W, 369 MiB, 100 %, 45 %
111.55 W, 369 MiB, 100 %, 45 %
111.73 W, 369 MiB, 100 %, 45 %
111.84 W, 369 MiB, 100 %, 45 %
111.64 W, 369 MiB, 100 %, 45 %
111.36 W, 369 MiB, 100 %, 45 %
111.74 W, 369 MiB, 100 %, 45 %
111.93 W, 369 MiB, 100 %, 45 %
111.73 W, 369 MiB, 100 %, 45 %
111.64 W, 369 MiB, 100 %, 45 %
111.54 W, 369 MiB, 100 %, 45 %
111.92 W, 369 MiB, 100 %, 45 %
111.63 W, 369 MiB, 100 %, 45 %
111.45 W, 369 MiB, 100 %, 45 %
111.64 W, 369 MiB, 100 %, 45 %
111.64 W, 369 MiB, 100 %, 45 %
111.74 W, 369 MiB, 100 %, 45 %
111.44 W, 369 MiB, 100 %, 45 %
111.44 W, 369 MiB, 100 %, 45 %
112.03 W, 369 MiB, 100 %, 45 %
111.26 W, 369 MiB, 100 %, 45 %
111.35 W, 369 MiB, 100 %, 45 %
111.36 W, 369 MiB, 100 %, 45 %
111.74 W, 369 MiB, 100 %, 45 %
111.07 W, 369 MiB, 100 %, 44 %
111.64 W, 369 MiB, 100 %, 44 %
111.36 W, 369 MiB, 100 %, 45 %
111.64 W, 369 MiB, 100 %, 45 %
111.16 W, 369 MiB, 100 %, 45 %
111.26 W, 369 MiB, 100 %, 45 %
111.73 W, 369 MiB, 100 %, 45 %
111.07 W, 369 MiB, 100 %, 45 %
111.16 W, 369 MiB, 100 %, 45 %
111.54 W, 369 MiB, 100 %, 44 %
111.15 W, 369 MiB, 100 %, 44 %
111.44 W, 369 MiB, 100 %, 44 %
111.54 W, 369 MiB, 100 %, 45 %
111.16 W, 369 MiB, 100 %, 45 %
111.44 W, 369 MiB, 100 %, 45 %
111.45 W, 369 MiB, 100 %, 45 %
111.16 W, 369 MiB, 100 %, 44 %
110.97 W, 369 MiB, 100 %, 44 %
111.55 W, 369 MiB, 100 %, 44 %
111.26 W, 369 MiB, 100 %, 44 %
110.78 W, 369 MiB, 100 %, 44 %
110.97 W, 369 MiB, 100 %, 44 %
111.25 W, 369 MiB, 100 %, 44 %
110.88 W, 369 MiB, 100 %, 44 %
110.78 W, 369 MiB, 100 %, 44 %
111.54 W, 369 MiB, 100 %, 44 %
111.16 W, 369 MiB, 100 %, 44 %
111.07 W, 369 MiB, 100 %, 44 %
110.97 W, 369 MiB, 100 %, 44 %
110.59 W, 369 MiB, 100 %, 44 %
110.78 W, 369 MiB, 100 %, 44 %
111.45 W, 369 MiB, 100 %, 44 %
110.96 W, 369 MiB, 100 %, 44 %
111.06 W, 369 MiB, 100 %, 44 %
110.88 W, 369 MiB, 100 %, 44 %
110.59 W, 369 MiB, 100 %, 44 %
110.77 W, 369 MiB, 100 %, 43 %
110.87 W, 369 MiB, 100 %, 43 %
110.88 W, 369 MiB, 100 %, 44 %
111.35 W, 369 MiB, 100 %, 44 %
110.87 W, 369 MiB, 100 %, 44 %
111.06 W, 369 MiB, 100 %, 43 %
111.35 W, 369 MiB, 100 %, 43 %
110.97 W, 369 MiB, 100 %, 44 %
110.88 W, 369 MiB, 100 %, 44 %
110.68 W, 369 MiB, 100 %, 44 %
110.78 W, 369 MiB, 100 %, 43 %
110.68 W, 369 MiB, 100 %, 43 %
110.59 W, 369 MiB, 100 %, 44 %
110.88 W, 369 MiB, 100 %, 44 %
110.49 W, 369 MiB, 100 %, 44 %
