power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
19.84 W, 6 MiB, 0 %, 0 %
20.32 W, 17 MiB, 0 %, 0 %
20.51 W, 17 MiB, 0 %, 0 %
20.12 W, 17 MiB, 0 %, 0 %
20.22 W, 17 MiB, 0 %, 0 %
20.22 W, 17 MiB, 0 %, 0 %
20.12 W, 17 MiB, 0 %, 0 %
19.93 W, 17 MiB, 0 %, 0 %
20.12 W, 17 MiB, 0 %, 0 %
20.12 W, 17 MiB, 0 %, 0 %
20.12 W, 17 MiB, 0 %, 0 %
20.12 W, 17 MiB, 0 %, 0 %
20.03 W, 17 MiB, 0 %, 0 %
20.12 W, 17 MiB, 0 %, 0 %
20.22 W, 17 MiB, 0 %, 0 %
20.12 W, 17 MiB, 0 %, 0 %
20.03 W, 17 MiB, 0 %, 0 %
20.12 W, 17 MiB, 0 %, 0 %
20.03 W, 17 MiB, 0 %, 0 %
20.12 W, 17 MiB, 0 %, 0 %
20.12 W, 17 MiB, 0 %, 0 %
20.12 W, 17 MiB, 0 %, 0 %
20.03 W, 17 MiB, 0 %, 0 %
20.03 W, 17 MiB, 0 %, 0 %
20.12 W, 17 MiB, 0 %, 0 %
20.03 W, 17 MiB, 0 %, 0 %
20.12 W, 17 MiB, 0 %, 0 %
19.93 W, 17 MiB, 0 %, 0 %
20.22 W, 17 MiB, 0 %, 0 %
20.03 W, 17 MiB, 0 %, 0 %
20.03 W, 17 MiB, 0 %, 0 %
20.12 W, 17 MiB, 0 %, 0 %
19.93 W, 17 MiB, 0 %, 0 %
20.03 W, 17 MiB, 0 %, 0 %
20.03 W, 17 MiB, 0 %, 0 %
19.93 W, 17 MiB, 0 %, 0 %
20.03 W, 17 MiB, 0 %, 0 %
20.12 W, 17 MiB, 0 %, 0 %
20.12 W, 17 MiB, 0 %, 0 %
20.03 W, 17 MiB, 0 %, 0 %
20.12 W, 17 MiB, 0 %, 0 %
20.03 W, 17 MiB, 0 %, 0 %
19.93 W, 17 MiB, 0 %, 0 %
20.12 W, 17 MiB, 0 %, 0 %
43.67 W, 237 MiB, 0 %, 0 %
72.31 W, 238 MiB, 0 %, 0 %
62.90 W, 238 MiB, 39 %, 15 %
61.36 W, 238 MiB, 0 %, 0 %
61.17 W, 238 MiB, 0 %, 0 %
61.07 W, 238 MiB, 0 %, 0 %
61.07 W, 238 MiB, 0 %, 0 %
62.42 W, 105 MiB, 0 %, 0 %
5.189533948898315
