power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.13 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
19.84 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.42 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.23 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
19.83 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
19.83 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
22.26 W, 19 MiB, 0 %, 0 %
53.69 W, 80 MiB, 1 %, 0 %
60.40 W, 80 MiB, 1 %, 0 %
61.17 W, 80 MiB, 0 %, 0 %
61.26 W, 80 MiB, 0 %, 0 %
61.36 W, 80 MiB, 0 %, 0 %
61.36 W, 80 MiB, 0 %, 0 %
61.36 W, 80 MiB, 0 %, 0 %
62.61 W, 222 MiB, 0 %, 0 %
61.94 W, 222 MiB, 0 %, 0 %
64.63 W, 215 MiB, 10 %, 1 %
67.31 W, 215 MiB, 8 %, 3 %
62.42 W, 215 MiB, 8 %, 3 %
81.13 W, 215 MiB, 12 %, 6 %
87.64 W, 215 MiB, 12 %, 6 %
72.80 W, 215 MiB, 52 %, 25 %
71.25 W, 215 MiB, 52 %, 25 %
85.54 W, 215 MiB, 11 %, 5 %
88.32 W, 215 MiB, 52 %, 25 %
66.64 W, 215 MiB, 52 %, 25 %
80.93 W, 215 MiB, 12 %, 6 %
87.47 W, 215 MiB, 12 %, 6 %
82.38 W, 215 MiB, 52 %, 25 %
64.05 W, 215 MiB, 20 %, 10 %
83.42 W, 215 MiB, 20 %, 10 %
87.93 W, 215 MiB, 44 %, 21 %
70.10 W, 215 MiB, 44 %, 21 %
75.94 W, 215 MiB, 24 %, 12 %
86.31 W, 215 MiB, 40 %, 19 %
88.51 W, 215 MiB, 40 %, 19 %
88.32 W, 215 MiB, 52 %, 25 %
71.35 W, 215 MiB, 52 %, 25 %
77.57 W, 215 MiB, 15 %, 7 %
83.73 W, 215 MiB, 43 %, 20 %
79.31 W, 215 MiB, 43 %, 20 %
70.38 W, 215 MiB, 30 %, 14 %
78.83 W, 215 MiB, 30 %, 14 %
84.09 W, 215 MiB, 29 %, 13 %
76.80 W, 215 MiB, 29 %, 13 %
78.64 W, 215 MiB, 38 %, 18 %
84.96 W, 215 MiB, 41 %, 19 %
77.77 W, 215 MiB, 41 %, 19 %
65.77 W, 215 MiB, 29 %, 13 %
80.76 W, 215 MiB, 29 %, 13 %
85.06 W, 215 MiB, 30 %, 14 %
75.55 W, 215 MiB, 43 %, 20 %
65.19 W, 215 MiB, 43 %, 20 %
81.24 W, 215 MiB, 16 %, 7 %
78.15 W, 215 MiB, 16 %, 7 %
67.60 W, 216 MiB, 36 %, 17 %
75.36 W, 216 MiB, 23 %, 10 %
77.77 W, 216 MiB, 23 %, 10 %
78.54 W, 216 MiB, 33 %, 14 %
76.03 W, 217 MiB, 33 %, 14 %
74.61 W, 217 MiB, 28 %, 12 %
76.22 W, 217 MiB, 28 %, 12 %
72.12 W, 217 MiB, 31 %, 13 %
78.15 W, 217 MiB, 34 %, 14 %
74.42 W, 217 MiB, 34 %, 14 %
75.74 W, 217 MiB, 22 %, 9 %
77.00 W, 217 MiB, 22 %, 9 %
71.06 W, 217 MiB, 36 %, 15 %
75.57 W, 217 MiB, 28 %, 11 %
74.62 W, 217 MiB, 28 %, 11 %
71.06 W, 218 MiB, 25 %, 10 %
73.93 W, 218 MiB, 25 %, 10 %
70.38 W, 218 MiB, 28 %, 11 %
74.90 W, 218 MiB, 29 %, 11 %
70.67 W, 218 MiB, 29 %, 11 %
74.41 W, 218 MiB, 28 %, 11 %
71.83 W, 218 MiB, 28 %, 11 %
74.29 W, 218 MiB, 24 %, 9 %
69.71 W, 218 MiB, 24 %, 9 %
72.51 W, 218 MiB, 30 %, 11 %
70.58 W, 218 MiB, 31 %, 12 %
74.70 W, 218 MiB, 31 %, 12 %
69.71 W, 218 MiB, 26 %, 10 %
71.93 W, 218 MiB, 26 %, 10 %
70.87 W, 218 MiB, 26 %, 10 %
75.55 W, 218 MiB, 31 %, 12 %
73.93 W, 218 MiB, 31 %, 12 %
75.36 W, 218 MiB, 29 %, 11 %
74.41 W, 218 MiB, 29 %, 11 %
71.83 W, 218 MiB, 28 %, 11 %
72.12 W, 213 MiB, 26 %, 10 %
74.05 W, 218 MiB, 26 %, 10 %
70.77 W, 218 MiB, 32 %, 12 %
73.67 W, 218 MiB, 32 %, 12 %
70.58 W, 218 MiB, 28 %, 11 %
70.19 W, 218 MiB, 28 %, 11 %
73.66 W, 218 MiB, 25 %, 9 %
73.06 W, 218 MiB, 33 %, 13 %
71.45 W, 219 MiB, 33 %, 13 %
72.41 W, 219 MiB, 25 %, 9 %
70.58 W, 213 MiB, 25 %, 9 %
69.32 W, 220 MiB, 23 %, 8 %
72.02 W, 220 MiB, 29 %, 10 %
70.96 W, 220 MiB, 29 %, 10 %
71.16 W, 221 MiB, 24 %, 8 %
70.77 W, 221 MiB, 24 %, 8 %
72.03 W, 221 MiB, 28 %, 9 %
69.71 W, 221 MiB, 25 %, 8 %
68.86 W, 221 MiB, 25 %, 8 %
71.74 W, 221 MiB, 24 %, 8 %
71.54 W, 221 MiB, 24 %, 8 %
68.84 W, 221 MiB, 30 %, 10 %
70.96 W, 221 MiB, 30 %, 10 %
71.35 W, 221 MiB, 25 %, 8 %
70.19 W, 221 MiB, 28 %, 9 %
70.19 W, 221 MiB, 28 %, 9 %
69.13 W, 221 MiB, 22 %, 7 %
72.22 W, 221 MiB, 22 %, 7 %
70.77 W, 221 MiB, 28 %, 9 %
70.96 W, 221 MiB, 28 %, 9 %
66.93 W, 221 MiB, 28 %, 9 %
70.67 W, 221 MiB, 21 %, 7 %
71.93 W, 221 MiB, 21 %, 7 %
70.96 W, 221 MiB, 29 %, 10 %
71.74 W, 221 MiB, 28 %, 9 %
69.22 W, 221 MiB, 28 %, 9 %
71.16 W, 221 MiB, 24 %, 8 %
70.96 W, 221 MiB, 24 %, 8 %
68.93 W, 221 MiB, 28 %, 9 %
71.44 W, 221 MiB, 28 %, 9 %
72.50 W, 221 MiB, 23 %, 7 %
71.44 W, 221 MiB, 29 %, 10 %
72.32 W, 221 MiB, 29 %, 10 %
70.09 W, 221 MiB, 26 %, 8 %
71.83 W, 221 MiB, 26 %, 8 %
70.38 W, 221 MiB, 28 %, 9 %
67.70 W, 221 MiB, 22 %, 7 %
69.90 W, 221 MiB, 22 %, 7 %
63.47 W, 213 MiB, 21 %, 7 %
61.74 W, 213 MiB, 21 %, 7 %
61.46 W, 213 MiB, 0 %, 0 %
62.89 W, 80 MiB, 7 %, 0 %
18.757879972457886
