power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.03 W, 6 MiB, 0 %, 0 %
20.13 W, 6 MiB, 0 %, 0 %
20.23 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.23 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.13 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.23 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.42 W, 19 MiB, 0 %, 0 %
73.70 W, 176 MiB, 0 %, 0 %
89.63 W, 176 MiB, 57 %, 1 %
91.27 W, 176 MiB, 100 %, 0 %
91.85 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
91.75 W, 176 MiB, 100 %, 0 %
92.14 W, 176 MiB, 100 %, 0 %
91.66 W, 176 MiB, 100 %, 0 %
92.04 W, 176 MiB, 100 %, 0 %
92.14 W, 176 MiB, 100 %, 0 %
88.47 W, 176 MiB, 100 %, 0 %
87.21 W, 176 MiB, 100 %, 0 %
89.24 W, 176 MiB, 100 %, 0 %
91.66 W, 176 MiB, 100 %, 0 %
92.04 W, 176 MiB, 100 %, 0 %
92.04 W, 176 MiB, 100 %, 0 %
92.33 W, 176 MiB, 100 %, 0 %
91.85 W, 176 MiB, 100 %, 0 %
92.14 W, 176 MiB, 100 %, 0 %
92.04 W, 176 MiB, 100 %, 0 %
92.04 W, 176 MiB, 100 %, 0 %
92.33 W, 176 MiB, 100 %, 0 %
91.85 W, 176 MiB, 100 %, 0 %
92.14 W, 176 MiB, 100 %, 0 %
91.94 W, 176 MiB, 100 %, 0 %
92.04 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
91.94 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
91.94 W, 176 MiB, 100 %, 0 %
92.04 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
91.94 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
91.85 W, 176 MiB, 100 %, 0 %
92.04 W, 176 MiB, 100 %, 0 %
91.94 W, 176 MiB, 100 %, 0 %
91.94 W, 176 MiB, 100 %, 0 %
92.33 W, 176 MiB, 100 %, 0 %
91.85 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
91.94 W, 176 MiB, 100 %, 0 %
92.04 W, 176 MiB, 100 %, 0 %
92.33 W, 176 MiB, 100 %, 0 %
91.85 W, 176 MiB, 100 %, 0 %
92.33 W, 176 MiB, 100 %, 0 %
92.04 W, 176 MiB, 100 %, 0 %
92.04 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
91.94 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.04 W, 176 MiB, 100 %, 0 %
92.04 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.14 W, 176 MiB, 100 %, 0 %
92.43 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.33 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.33 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.33 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.33 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.33 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.33 W, 176 MiB, 100 %, 0 %
92.33 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.33 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.43 W, 176 MiB, 100 %, 0 %
88.47 W, 176 MiB, 100 %, 0 %
84.57 W, 176 MiB, 100 %, 0 %
79.35 W, 176 MiB, 100 %, 0 %
89.05 W, 176 MiB, 100 %, 0 %
91.75 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.33 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.33 W, 176 MiB, 100 %, 0 %
92.33 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.33 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.33 W, 176 MiB, 100 %, 0 %
92.33 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.33 W, 176 MiB, 100 %, 0 %
92.33 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
92.24 W, 176 MiB, 100 %, 0 %
