power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
19.93 W, 6 MiB, 0 %, 0 %
25.34 W, 19 MiB, 0 %, 0 %
55.30 W, 96 MiB, 2 %, 0 %
60.40 W, 96 MiB, 2 %, 0 %
60.97 W, 96 MiB, 0 %, 0 %
61.17 W, 96 MiB, 0 %, 0 %
61.26 W, 96 MiB, 0 %, 0 %
61.26 W, 96 MiB, 0 %, 0 %
61.26 W, 96 MiB, 0 %, 0 %
61.26 W, 96 MiB, 0 %, 0 %
61.65 W, 96 MiB, 0 %, 0 %
61.26 W, 96 MiB, 1 %, 0 %
61.26 W, 96 MiB, 0 %, 0 %
61.26 W, 96 MiB, 0 %, 0 %
61.26 W, 96 MiB, 0 %, 0 %
61.36 W, 96 MiB, 0 %, 0 %
61.26 W, 96 MiB, 1 %, 0 %
61.36 W, 96 MiB, 1 %, 0 %
61.65 W, 96 MiB, 1 %, 0 %
68.57 W, 96 MiB, 5 %, 1 %
74.44 W, 78 MiB, 5 %, 1 %
2.0636708736419678
