power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.03 W, 6 MiB, 0 %, 0 %
20.13 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
23.02 W, 22 MiB, 0 %, 0 %
63.09 W, 451 MiB, 0 %, 0 %
126.28 W, 451 MiB, 45 %, 19 %
139.44 W, 451 MiB, 100 %, 91 %
141.51 W, 451 MiB, 100 %, 91 %
141.97 W, 451 MiB, 100 %, 91 %
142.13 W, 451 MiB, 100 %, 91 %
142.23 W, 451 MiB, 100 %, 91 %
142.32 W, 451 MiB, 100 %, 91 %
142.28 W, 451 MiB, 100 %, 91 %
142.47 W, 451 MiB, 100 %, 91 %
142.23 W, 451 MiB, 100 %, 91 %
142.18 W, 451 MiB, 100 %, 91 %
142.32 W, 451 MiB, 100 %, 91 %
142.28 W, 451 MiB, 100 %, 91 %
142.28 W, 451 MiB, 100 %, 91 %
142.25 W, 451 MiB, 100 %, 91 %
142.47 W, 451 MiB, 100 %, 91 %
142.56 W, 451 MiB, 100 %, 91 %
142.37 W, 451 MiB, 100 %, 91 %
142.47 W, 451 MiB, 100 %, 91 %
142.47 W, 451 MiB, 100 %, 91 %
142.32 W, 451 MiB, 100 %, 91 %
142.42 W, 451 MiB, 100 %, 91 %
142.34 W, 451 MiB, 100 %, 91 %
80.66 W, 451 MiB, 100 %, 91 %
64.80 W, 451 MiB, 50 %, 36 %
61.94 W, 451 MiB, 0 %, 0 %
64.51 W, 80 MiB, 0 %, 0 %
3.1631953716278076
