power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.13 W, 6 MiB, 0 %, 0 %
20.13 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.12 W, 6 MiB, 0 %, 0 %
20.32 W, 6 MiB, 0 %, 0 %
20.12 W, 9 MiB, 0 %, 0 %
21.77 W, 19 MiB, 0 %, 0 %
57.33 W, 292 MiB, 0 %, 0 %
64.53 W, 292 MiB, 78 %, 1 %
65.87 W, 292 MiB, 78 %, 1 %
65.96 W, 292 MiB, 100 %, 0 %
66.25 W, 292 MiB, 100 %, 0 %
66.35 W, 292 MiB, 100 %, 0 %
66.35 W, 292 MiB, 100 %, 0 %
66.35 W, 292 MiB, 100 %, 0 %
66.35 W, 292 MiB, 100 %, 0 %
66.25 W, 292 MiB, 100 %, 0 %
66.25 W, 292 MiB, 100 %, 0 %
66.25 W, 292 MiB, 100 %, 0 %
66.25 W, 292 MiB, 100 %, 0 %
66.16 W, 292 MiB, 100 %, 0 %
66.16 W, 292 MiB, 100 %, 0 %
66.06 W, 292 MiB, 100 %, 0 %
66.93 W, 292 MiB, 100 %, 0 %
67.12 W, 292 MiB, 100 %, 0 %
67.12 W, 292 MiB, 100 %, 1 %
67.12 W, 292 MiB, 100 %, 1 %
67.12 W, 292 MiB, 100 %, 1 %
67.12 W, 292 MiB, 100 %, 1 %
67.12 W, 292 MiB, 100 %, 1 %
67.12 W, 292 MiB, 100 %, 1 %
67.12 W, 292 MiB, 100 %, 1 %
67.12 W, 292 MiB, 100 %, 1 %
67.12 W, 292 MiB, 100 %, 1 %
67.12 W, 292 MiB, 100 %, 1 %
67.12 W, 292 MiB, 100 %, 1 %
67.12 W, 292 MiB, 100 %, 1 %
67.12 W, 292 MiB, 100 %, 1 %
67.12 W, 292 MiB, 100 %, 1 %
67.12 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.12 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.12 W, 292 MiB, 100 %, 1 %
67.12 W, 292 MiB, 100 %, 1 %
67.12 W, 292 MiB, 100 %, 1 %
67.12 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.12 W, 292 MiB, 100 %, 1 %
67.12 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.12 W, 292 MiB, 100 %, 1 %
67.12 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.32 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.32 W, 292 MiB, 100 %, 1 %
67.22 W, 292 MiB, 100 %, 1 %
67.21 W, 292 MiB, 100 %, 1 %
67.21 W, 292 MiB, 100 %, 1 %
65.67 W, 292 MiB, 100 %, 1 %
63.83 W, 96 MiB, 59 %, 1 %
61.81 W, 96 MiB, 59 %, 1 %
61.42 W, 96 MiB, 11 %, 1 %
61.42 W, 96 MiB, 0 %, 0 %
61.42 W, 96 MiB, 0 %, 0 %
61.42 W, 96 MiB, 0 %, 0 %
61.42 W, 96 MiB, 0 %, 0 %
61.42 W, 96 MiB, 0 %, 0 %
61.42 W, 96 MiB, 0 %, 0 %
61.42 W, 96 MiB, 0 %, 0 %
61.42 W, 96 MiB, 0 %, 0 %
61.46 W, 96 MiB, 0 %, 0 %
61.46 W, 96 MiB, 0 %, 0 %
61.46 W, 96 MiB, 0 %, 0 %
61.46 W, 96 MiB, 0 %, 0 %
61.36 W, 96 MiB, 0 %, 0 %
61.36 W, 96 MiB, 0 %, 0 %
61.46 W, 96 MiB, 0 %, 0 %
61.46 W, 96 MiB, 0 %, 0 %
61.46 W, 96 MiB, 0 %, 0 %
61.46 W, 96 MiB, 0 %, 0 %
61.46 W, 96 MiB, 0 %, 0 %
10.896392107009888
