power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
19.93 W, 6 MiB, 0 %, 0 %
19.84 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.13 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
19.83 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
19.93 W, 6 MiB, 0 %, 0 %
19.83 W, 6 MiB, 0 %, 0 %
20.03 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
22.45 W, 19 MiB, 0 %, 0 %
50.61 W, 80 MiB, 1 %, 0 %
59.91 W, 80 MiB, 1 %, 0 %
61.07 W, 80 MiB, 0 %, 0 %
61.17 W, 151 MiB, 0 %, 0 %
62.23 W, 147 MiB, 0 %, 0 %
61.74 W, 147 MiB, 6 %, 1 %
65.19 W, 147 MiB, 6 %, 1 %
65.29 W, 147 MiB, 8 %, 4 %
68.74 W, 147 MiB, 8 %, 4 %
80.38 W, 147 MiB, 12 %, 6 %
70.58 W, 147 MiB, 33 %, 16 %
85.72 W, 147 MiB, 33 %, 16 %
72.30 W, 147 MiB, 33 %, 16 %
81.89 W, 147 MiB, 33 %, 16 %
79.52 W, 147 MiB, 33 %, 16 %
74.24 W, 147 MiB, 33 %, 16 %
82.37 W, 147 MiB, 33 %, 16 %
69.13 W, 147 MiB, 33 %, 16 %
85.74 W, 147 MiB, 33 %, 16 %
75.87 W, 147 MiB, 37 %, 18 %
82.27 W, 147 MiB, 33 %, 16 %
69.71 W, 147 MiB, 33 %, 16 %
86.81 W, 147 MiB, 32 %, 16 %
73.35 W, 147 MiB, 32 %, 16 %
80.28 W, 147 MiB, 32 %, 16 %
81.07 W, 147 MiB, 32 %, 16 %
72.70 W, 147 MiB, 32 %, 16 %
82.82 W, 147 MiB, 32 %, 16 %
69.32 W, 147 MiB, 32 %, 16 %
81.24 W, 147 MiB, 32 %, 16 %
78.94 W, 147 MiB, 32 %, 16 %
73.56 W, 147 MiB, 32 %, 16 %
83.16 W, 147 MiB, 33 %, 16 %
68.76 W, 147 MiB, 33 %, 16 %
84.34 W, 147 MiB, 32 %, 16 %
75.45 W, 147 MiB, 32 %, 16 %
78.15 W, 147 MiB, 32 %, 16 %
81.63 W, 147 MiB, 32 %, 16 %
71.54 W, 147 MiB, 32 %, 16 %
83.22 W, 147 MiB, 32 %, 16 %
70.75 W, 147 MiB, 32 %, 16 %
86.23 W, 147 MiB, 32 %, 16 %
78.09 W, 147 MiB, 32 %, 16 %
75.55 W, 147 MiB, 32 %, 16 %
81.97 W, 147 MiB, 32 %, 16 %
70.01 W, 147 MiB, 32 %, 16 %
84.07 W, 147 MiB, 32 %, 16 %
73.05 W, 147 MiB, 32 %, 16 %
86.23 W, 147 MiB, 32 %, 16 %
80.69 W, 147 MiB, 33 %, 16 %
77.00 W, 147 MiB, 33 %, 16 %
81.12 W, 147 MiB, 32 %, 16 %
73.76 W, 148 MiB, 32 %, 16 %
70.02 W, 148 MiB, 30 %, 14 %
72.12 W, 148 MiB, 31 %, 13 %
72.99 W, 148 MiB, 31 %, 13 %
75.26 W, 148 MiB, 31 %, 13 %
