power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.13 W, 6 MiB, 0 %, 0 %
20.13 W, 6 MiB, 0 %, 0 %
20.22 W, 6 MiB, 0 %, 0 %
26.69 W, 22 MiB, 0 %, 0 %
57.71 W, 451 MiB, 15 %, 1 %
127.34 W, 451 MiB, 15 %, 1 %
138.77 W, 451 MiB, 75 %, 60 %
141.30 W, 451 MiB, 100 %, 91 %
142.07 W, 451 MiB, 100 %, 91 %
142.08 W, 451 MiB, 100 %, 91 %
142.13 W, 451 MiB, 100 %, 91 %
142.23 W, 451 MiB, 100 %, 91 %
142.23 W, 451 MiB, 100 %, 91 %
142.18 W, 451 MiB, 100 %, 91 %
142.32 W, 451 MiB, 100 %, 91 %
142.32 W, 451 MiB, 100 %, 91 %
108.98 W, 451 MiB, 100 %, 91 %
67.89 W, 451 MiB, 100 %, 91 %
62.42 W, 451 MiB, 24 %, 13 %
61.74 W, 451 MiB, 0 %, 0 %
2.000239372253418
