==10687== NVPROF is profiling process 10687, command: ./bin/CoMD-cuda -e -x 56 -y 56 -z 56 2>&1 > /dev/null
==10687== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==10687== Execution timeout, stopping the application...
==10687== Profiling application: ./bin/CoMD-cuda -e -x 56 -y 56 -z 56 2>&1 > /dev/null
==10687== Profiling result:
==10687== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla P100-PCIE-12GB (0)","AdvancePosition(SimGpuSt, double)",40,"tex_cache_hit_rate","Unified Cache Hit Rate",36.881197%,37.605215%,37.172448%
"Tesla P100-PCIE-12GB (0)","void EAM_Force_thread_atom<int=3, bool=0>(SimGpuSt, AtomList)",40,"tex_cache_hit_rate","Unified Cache Hit Rate",49.657496%,50.792955%,50.571425%
"Tesla P100-PCIE-12GB (0)","void EAM_Force_thread_atom<int=1, bool=0>(SimGpuSt, AtomList)",40,"tex_cache_hit_rate","Unified Cache Hit Rate",49.330236%,50.483077%,50.170614%
"Tesla P100-PCIE-12GB (0)","void CompactAtoms<int=0>(SimGpuSt, int, int*)",41,"tex_cache_hit_rate","Unified Cache Hit Rate",0.206687%,7.111684%,2.618001%
"Tesla P100-PCIE-12GB (0)","emptyNeighborListGpuKernel(SimGpuSt, int)",1,"tex_cache_hit_rate","Unified Cache Hit Rate",50.000000%,50.000000%,50.000000%
"Tesla P100-PCIE-12GB (0)","SetLinearIndices(SimGpuSt, int, int, int*)",40,"tex_cache_hit_rate","Unified Cache Hit Rate",74.484802%,74.496518%,74.488710%
"Tesla P100-PCIE-12GB (0)","UpdateBoundaryList(SimGpuSt, AtomList, int, int*, int*)",80,"tex_cache_hit_rate","Unified Cache Hit Rate",66.892794%,69.874529%,68.379073%
"Tesla P100-PCIE-12GB (0)","updateNAtoms(int*, int*, int)",240,"tex_cache_hit_rate","Unified Cache Hit Rate",81.903856%,81.976648%,81.938283%
"Tesla P100-PCIE-12GB (0)","fill(int*, int, int*, int*)",800,"tex_cache_hit_rate","Unified Cache Hit Rate",16.659725%,58.309038%,45.111383%
"Tesla P100-PCIE-12GB (0)","ShuffleAtomsData(SimGpuSt, int, int, int*, int, int*)",40,"tex_cache_hit_rate","Unified Cache Hit Rate",20.672068%,20.723827%,20.693877%
"Tesla P100-PCIE-12GB (0)","SetLinearIndices(SimGpuSt, int, int*, int*)",40,"tex_cache_hit_rate","Unified Cache Hit Rate",70.179470%,70.326376%,70.241250%
